Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
RU135,B,1,R, 4:00pm- 4:50pm,Conversation Group,, ,LOVE 211,5,10, ,Ansdell    
RU231,A,4,TR, 2:30pm- 3:45pm,Paint to Pen: Russian Art and Literature,L, ,REMOTE ,8,20,6,Luttrell   
RU326,A,4,MF,12:00n -12:50pm,Conversation and Composition: Personal ID in 20th-Century Literature,L, ,LOVE 318,3,15,14,Ansdell    
RU326,A,4,W,10:00am-10:50am,Conversation and Composition: Personal ID in 20th-Century Literature,L, ,LOVE 318,3,15,14,Ansdell    
RU335,A,1,R, 5:00pm- 5:50pm,Conversation Group,, ,LOVE 318,1,10, ,Ansdell    
RU427,A,4,MF,12:00n -12:50pm,Personal Identity in 20th-Century Russian Literature,L, ,LOVE 318,1,10,13,Ansdell    
RU427,A,4,W,10:00am-10:50am,Personal Identity in 20th-Century Russian Literature,L, ,LOVE 318,1,10,13,Ansdell    
SC212,A,4,MWF, 8:00am- 8:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 301,18,28,17,Bontea     
SC212,B,4,MWF, 9:00am- 9:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 301,28,28,17,Bontea     
SC212,C,4,MWF,10:00am-10:50am,Introduction to Statistics and Data Science,"Q,W2", ,MILL 008,28,28,17,Wieczorek  
SC212,D,4,,TBA,Introduction to Statistics and Data Science,"Q,W2", ,REMOTE ,9,28,0,O'Brien    
SC212 L,A,,W,11:00am-11:50am,Lab: Intro Stats/Data Sci,, ,REMOTE ,21,28, ,Wieczorek  
SC212 L,B,,R,10:00am-10:50am,Lab: Intro Stats/Data Sci,, ,REMOTE ,24,28, ,Bontea     
SC212 L,C,,R, 1:00pm- 1:50pm,Lab: Intro Stats/Data Sci,, ,REMOTE ,29,28, ,Bontea     
SC212 L,D,,,TBA,Lab: Intro Stats/Data Sci,, ,REMOTE ,9,28, ,O'Brien    
SC306,A,4,MWF,11:00am-11:50am,Topics in Epidemiology,, ,MILL 008,27,28,0,Scott      
SC321,A,4,MWF,12:00n -12:50pm,Statistical Modeling,, ,DAVI 308,17,18,0,Scott      
SC324,A,4,,TBA,Statistical Learning in Data Science,, ,REMOTE ,24,24,0,O'Brien    
SC381,A,4,MWF,11:00am-11:50am,Probability (See MA381),, , ,0, , ,Bontea     
SC398,A,4,MW, 1:00pm- 1:50pm,Statistical Graphics and Principles of Visualization,, ,MILL 008,26,28,0,Wieczorek  
SC398,A,4,F, 1:00pm- 1:50pm,Statistical Graphics and Principles of Visualization,, ,DAVI 308,26,28,0,Wieczorek  
SC482,A,4,,TBA,Topics in Statistical Inference,, ,REMOTE ,26,20,0,Zeldow     
SO131,A,4,TR, 8:00am- 9:15am,Introduction to Sociology,S,U ,DIAM 122,37,35,9,Kesler     
SO131,B,4,TR,11:00am-12:15pm,Introduction to Sociology,S,U ,DIAM 142,36,35,10,Mayrl      
SO224,A,4,MW, 2:30pm- 3:45pm,Sociology of Globalization,S,I ,DIAM 145,17,20,13,Hikido     
SO227,A,4,MW, 1:00pm- 2:15pm,Urban Sociology,S,U ,LOVE 213,18,20,18,Hikido     
SO228,A,4,MW,11:00am-12:15pm,Social Movements (See GO227),,U , ,0, , ,Mayka      
SO236,A,4,TR, 2:30pm- 3:45pm,American Religion and Society,S, ,DIAM 145,20,20,0,Mayrl      
SO271,A,4,TR, 9:30am-10:45am,Introduction to Sociological Research Methods,Q, ,LOVE 119,19,20,0,Kesler     
SO298A,A,4,MW, 1:00pm- 2:15pm,Criminology,S, ,LOVE 100,35,35,3,Gross      
SO322,A,4,W, 1:00pm- 3:30pm,Social Class and Schooling (See ED322),,U , ,0, , ,Howard     
SO324,A,4,TR,11:00am-12:15pm,Elite Schooling in Global Context (See ED324),,I , ,0, , ,Howard     
SO345,A,2,R, 1:00pm- 2:15pm,Current Topics in Sociology,, ,REMOTE ,7,20,0,Kesler     
SO359,A,4,T, 1:00pm- 4:00pm,Sociologies of Slavery and Slave Communities in the United States,S,U ,DIAM 153,20,20,11,Gilkes     
SO364,A,4,MW,11:00am-12:15pm,Policing the American City,S, ,LOVE 215,18,20,2,Gross      
SP125,A,4,MTWR, 9:00am- 9:50am,Elementary Spanish I,, ,LOVE 205,13,18,16,Almeyda-Co 
SP126,A,4,MW, 8:00am- 8:50am,Elementary Spanish II,, ,LOVE 203,16,18,16,Mayans     
SP126,A,4,TR, 8:00am- 8:50am,Elementary Spanish II,, ,REMOTE ,16,18,16,Mayans     
SP126,B,4,MTWR, 9:00am- 9:50am,Elementary Spanish II,, ,REMOTE ,15,18,16,Mercado    
SP126,C,4,MW,10:00am-10:50am,Elementary Spanish II,, ,LOVE 103,12,18,16,"Miller, T  "
SP126,C,4,TR,10:00am-10:50am,Elementary Spanish II,, ,REMOTE ,12,18,16,"Miller, T  "
SP126,D,4,MTWR,11:00am-11:50am,Elementary Spanish II,, ,LOVE 212,16,18,16,Ramos Flor 
SP127,B,4,MTWR, 9:00am- 9:50am,Intermediate Spanish I,, ,REMOTE ,16,18,16,Bernal     
SP127,C1,4,MTWR,10:00am-10:50am,Intermediate Spanish I,, ,REMOTE ,15,18,16,Bollo      
SP127,C2,4,MTWR,10:00am-10:50am,Intermediate Spanish I,, ,REMOTE ,13,18,16,Bernal     
SP127,D,4,MTWR,11:00am-11:50am,Intermediate Spanish I,, ,REMOTE ,16,18,16,Bollo      
SP127,E,4,MTWR,12:00n -12:50pm,Intermediate Spanish I,, ,REMOTE ,14,18,16,Bernal     
SP128,A,4,MW, 1:00pm- 2:15pm,"Conversation, Composition, and Culture",, ,LOVE 301,10,15,0,Allbritton 
SP128,B,4,TR,11:00am-12:15pm,"Conversation, Composition, and Culture",, ,REMOTE ,6,15,0,Sasaki     
SP128H,A,4,MW,11:00am-12:15pm,Spanish Composition for Heritage Learners,,U ,LOVE 211,7,15,0,Mayans     
SP135A,A,4,MW, 2:30pm- 3:45pm,Introduction to Critical Analysis: Eco-Fiction and Eco-Thought,L, ,LOVE 303,9,15,0,Millones   
SP135A,B,4,MW, 1:00pm- 2:15pm,Introduction to Critical Analysis: Eco-Fiction and Eco-Thought,L, ,LOVE 303,9,15,0,Millones   
SP135C,A,4,TR,11:00am-12:15pm,Introduction to Critical Analysis: Love and Death,L, ,REMOTE ,13,15,0,Piera Abad 
SP231,A,4,MTW,10:00am-10:50am,Advanced Spanish,, ,REMOTE ,13,15,7,Mercado    
SP231,A,4,R,10:00am-10:50am,Advanced Spanish,, ,LOVE 303,13,15,7,Mercado    
SP237,A,4,MW,11:00am-12:15pm,Conquest and Resistance in the Americas,L,I ,LOVE 303,15,15,0,Millones   
SP244,A,4,MW, 1:00pm- 2:15pm,Bad Women and B-Films in Contemporary Latin America,A, ,LOVE 212,9,15,0,Almeyda-Co 
SP254,A,4,TR, 1:00pm- 2:15pm,Aqui estamos: U.S. Latinx in the 20th and 21st Centuries,L,U ,LOVE 213,16,15,0,Ramos Flor 
SP356,A,4,TR, 2:30pm- 3:45pm,Representations of Blackness in Early Modern Spain,L,I ,REMOTE ,12,15,0,Sasaki     
SP498,A,4,M, 7:00pm- 9:30pm,"Abia Yala: Indigenous Resistance, Revolution, and Decoloniality",, ,LOVE 212,10,15,0,"Miller, T  "
ST114,A,4,M, 2:30pm- 3:45pm,Introduction to Medicine and Society,H, ,REMOTE ,32,30,5,"Jiang, L   "
ST114,A,4,W, 2:30pm- 3:45pm,Introduction to Medicine and Society,H, ,MILL 014,32,30,5,"Jiang, L   "
ST120A,A,4,MWF, 9:00am- 9:50am,Information Before and After Google: Impacts and Technologies,W1, ,LOVE 208,17,16, ,Kugelmeyer 
ST213,A,4,TR, 1:00pm- 2:15pm,Introduction to Computer Music (See MU213),A, , ,0, , ,Hallstrom  
ST233,A,4,MWF, 9:00am- 9:50am,Biological Basis of Behavior (See PS233),, , ,0, , ,Glenn      
ST237,A,4,T, 2:30pm- 3:45pm,History of Biology,N, ,REMOTE ,18,16,6,"Jiang, L   "
ST237,A,4,R, 2:30pm- 3:45pm,History of Biology,N, ,LOVE 215,18,16,6,"Jiang, L   "
ST238,A,4,WF, 1:00pm- 2:15pm,Making Modern Science (See AM238),H,I ,REMOTE ,0, , ,Saltz      
ST242,A,4,TR, 2:30pm- 3:45pm,Development and Environmental Issues in Contemporary China (See EA242),S,I , ,0, , ,Zhang      
ST245,A,4,TR, 9:30am-10:45am,"Science, Race, and Gender (See HI245)",N,U , ,0, ,0,Josephson  
ST298,A,4,TR, 1:00pm- 2:15pm,Philosophy of Biology (See PL298),, , ,0, , ,Honenberg  
ST314,A,4,W, 1:00pm- 3:30pm,Four Horsemen of the Apocalypse: Venice from Beginning to End (See HI314),H, ,REMOTE ,0, ,0,"Taylor, L  "
ST337,A,4,MW, 1:00pm- 2:15pm,Climate Fiction (See EN337),L, , ,0, , ,Walker     
ST486,A,4,M, 7:00pm- 9:30pm,Senior Project: The Craft of Research,, ,DIAM 145,10,20,0,"Jiang, L   "
TD115A,A,2,M,11:00am-12:45pm,Acting Technique Lab: Scene Study,, ,RUNN THTR,7,8,0,Weinblatt  
TD115B,A,2,W,11:00am-12:45pm,Acting Technique Lab: Physical Theatre,, ,RUNN THTR,3,8,0,Legawiec   
TD116B,A,1,M, 4:00pm- 5:45pm,Intermediate Ballet/ContemporaryTechnique,, , ,6,11, ,Laurita-Sp 
TD117B,A,1,T, 4:00pm- 5:45pm,Contemporary Dance Technique Lab: Intermediate,, , ,7,11, ,"James, A   "
TD118A,A,2,MW, 4:00pm- 5:15pm,Technique Lab: Contemporary Dance & Movement of the African Diaspora,, ,REMOTE ,12,15,0,"Hunter, O   Valentine  "
TD118B,A,1,R, 4:00pm- 5:45pm,Dance Technique Lab: Intermediate Hip-hop,, , ,11,11, ,"James, A   "
TD124,A,4,TR, 9:30am-10:45am,"Performance, Politics, amd Practice",A,I ,RUNN THTR,14,30,0,"Brown, AB  Shanks      "
TD135,A,4,TR,11:00am-12:15pm,Introduction to Design,A, ,RUNN 203,14,12,0,Thurston   
TD139,A,4,M, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD139,B,4,T, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD139,C,4,R, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
TD164,A,1,,TBA,Applied Performance/Production (Fringe Performance),, , ,0,25, ,"Brown, AB  "
TD164,B,1,,TBA,Applied Performance/Production (Fringe Performance),, , ,0,25, ,Shanks     
TD164,C,1,,TBA,Applied Performance/Production (Fringe Performance),, , ,0,25, ,Kloppenbrg 
TD216B,A,1,M, 4:00pm- 5:45pm,Ballet Forms Technique Lab: Intermediate,, , ,3,11, ,Laurita-Sp 
TD217B,A,1,T, 4:00pm- 6:45pm,Contemporary Dance Technique Lab II: Intermediate,, , ,1,11, ,"James, A   "
TD239,A,4,F, 1:00pm- 4:00pm,Stagecraft II,, ,RUNN SHOP,1,4,0,Ervin      
TD239,B,4,W, 1:00pm- 4:00pm,Stagecraft II,, ,RUNN SHOP,1,4,0,Ervin      
TD245,A,4,T, 7:00pm- 9:00pm,"Theater of Everyday Life: Art, Identity, and Politics",A, ,RUNN THTR,8,12,0,"Brown, AB  "
TD265,A,4,MW, 2:30pm- 4:00pm,Topics in Design: Light and Performance,A, ,RUNN 203,11,12,0,Thurston   
TD285,A,4,MW, 2:30pm- 4:00pm,Choreographic Process,A, , ,6,12,0,Kloppenbrg 
TD298,A,4,TR, 2:30pm- 3:45pm,Hip Hop History Theory and Practice,A,U , ,11,11,0,"James, A   "
TD298B,A,4,TR, 1:00pm- 2:15pm,"Art, Money, Labor: The Crisis of Capitalism",A, ,BIXL 154,7,25,0,Shanks     
TD398,A,4,TR, 1:00pm- 2:15pm,Staging Hawthorne and Melville (See EN398),L, , ,0, , ,Stubbs     
TD493,A,4,,TBA,Senior Seminar,, ,RUNN 203,3,10,0,Kloppenbrg 
WG101,A,4,MW,11:00am-12:15pm,"Introduction to Women's, Gender,and Sexuality Studies",,U ,REMOTE ,21,20,2,"Huber, AB  "
WG247,A,4,MW, 7:00pm- 8:15pm,History of U.S. Political Violence (See AM247),,U ,REMOTE ,0, , ,Arellano   
WG317,A,4,MW, 1:00pm- 2:15pm,Boys to Men,,U ,REMOTE ,26,20,0,Tappan     
WG343,A,4,TR, 9:30am-10:45am,Decolonize This Place,,I ,BIXL 178,8,20,4,"Thomas, S  "
WG398A,A,4,M, 1:00pm- 3:30pm,Salvage Theory,,U ,REMOTE ,10,15,0,"Huber, AB  "
WG398B,A,4,W, 1:00pm- 3:30pm,Queer Aesthetics,A,U ,REMOTE ,9,15,5,"Huber, AB  "
WG493,A,4,T, 1:00pm- 3:30pm,"Seminar: Identity Formation, Social Movement, and Gender",, ,REMOTE ,4,15,0,Fugikawa   
WP112,A,1,,TBA,Writers' Workshop,, ,REMOTE ,30,20, ,Gherwash   Sheriff     
WP115A,A,4,MWF,11:00am-11:50am,"First-Year Writing: Rhetoric, Writing, and Social Change",W1, ,REMOTE ,8,16, ,Sheriff    
WP115C,A,4,T, 9:30am-10:45am,First-Year Writing: Reimagining  the Essay,W1, ,REMOTE ,16,16, ,Ketner     
WP115C,A,4,R, 9:30am-10:45am,First-Year Writing: Reimagining  the Essay,W1, ,BIXL 154,16,16, ,Ketner     
WP115D,A,4,MWF, 9:00am- 9:50am,First-Year Writing: Food for Thought,W1, , ,16,16, ,Stokes     
WP115D,B,4,MWF,10:00am-10:50am,First-Year Writing: Food for Thought,W1, , ,16,16, ,Stokes     
WP115J,A,4,TR,11:00am-12:15pm,First-Year Writing: Non-fiction and the Imagination,W1, ,MILL 008,15,16, ,Megan      
WP115K,A,4,MW, 2:30pm- 3:45pm,First-Year Writing: Writing and Public Space (in a Socially-Distanced Age),W1, ,LOVE 119,16,16, ,Schlachte  
WP120A,A,4,T, 1:00pm- 2:15pm,"Language, Thought, and Writing: Literary Conversations",W1, ,REMOTE ,16,16, ,Ketner     
WP120A,A,4,R, 1:00pm- 2:15pm,"Language, Thought, and Writing: Literary Conversations",W1, ,LOVE 208,16,16, ,Ketner     
WP214,A,4,MW, 1:00pm- 2:15pm,Tutoring Writing in Theory and Practice (See EN214),, ,REMOTE ,0, , ,Gherwash   
WP298,A,4,TR, 1:00pm- 2:15pm,Situating the Essay: The Tradition and the Craft,, ,LOVE 119,8,16,0,Megan      
WP310,A,4,MW,11:00am-12:15pm,Professional Writing,W2,U , ,9,16,0,Schlachte  
