#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 07 20 03 50 333  5.5  7.2  0.60  7.69  4.56 999 1015.7  21.2  21.0  13.8 99.0 99.00
2012 07 20 04 50   9  5.3  6.6  0.57  6.67  4.17 999 1016.1  20.7  21.0  12.3 99.0 99.00
2012 07 20 05 50   5  7.0  8.3  0.64  7.14  4.00 999 1016.3  20.2  21.0  10.9 99.0 99.00
2012 07 20 06 50   8  8.6 10.1  0.67  7.69  3.61 999 1015.9  19.6  20.8  11.1 99.0 99.00
2012 07 20 07 50  10  8.2  9.4  0.76  8.33  3.62 999 1015.9  19.4  20.5  11.1 99.0 99.00
2012 07 20 08 50  10  6.9  7.9  0.81  7.69  4.00 999 1016.6  19.0  20.2  11.8 99.0 99.00
2012 07 20 09 50  18  5.7  6.5  0.73  7.14  4.20 999 1017.3  18.8  20.2  11.5 99.0 99.00
2012 07 20 10 50  22  5.2  5.9  0.82  7.14  4.78 999 1017.6  18.7  20.1  11.5 99.0 99.00
2012 07 20 11 50  22  4.9  5.8  0.74  7.14  4.75 999 1017.9  18.7  20.0  11.7 99.0 99.00
2012 07 20 12 50  22  4.3  5.1  0.84  7.14  5.22 999 1018.4  18.7  19.9  11.5 99.0 99.00
2012 07 20 13 50  30  4.2  5.0  0.81  7.14  5.16 999 1018.3  18.4  20.0  11.6 99.0 99.00
2012 07 20 14 50  47  2.6  3.7  0.71  7.14  5.04 999 1018.7  18.5  20.4  11.5 99.0 99.00
2012 07 20 15 50  48  1.9  2.9  0.68  7.69  5.23 999 1018.8  18.6  20.6  11.8 99.0 99.00
2012 07 20 16 50  52  2.2  3.0  0.65 10.00  5.35 999 1018.4  18.5  20.9  12.1 99.0 99.00
2012 07 20 17 50  70  1.7  2.4  0.66  8.33  6.05 999 1018.2  18.7  21.0  11.7 99.0 99.00
2012 07 20 18 50 107  1.0  1.6  0.62  8.33  5.96 999 1018.1  18.9  21.2  11.4 99.0 99.00
2012 07 20 19 50 122  1.2  1.7  0.71  7.69  6.52 999 1018.0  19.2  21.4  11.7 99.0 99.00
2012 07 20 20 50 184  1.6  2.3  0.81  8.33  6.83 999 1017.7  19.4  21.7  11.2 99.0 99.00
2012 07 20 21 50 205  2.3  3.1  0.85  7.14  6.89 999 1017.5  19.5  21.5  11.5 99.0 99.00
2012 07 20 22 50 222  3.7  4.3  0.92  7.69  7.11 999 1017.8  19.8  20.7  11.4 99.0 99.00
2012 07 20 23 50 234  2.8  3.4  0.94  7.69  7.00 999 1017.6  19.8  20.3  11.2 99.0 99.00
2012 07 21 00 50 235  2.9  3.4  0.90  7.69  7.15 999 1017.8  19.8  20.2  12.3 99.0 99.00
2012 07 21 01 50 247  2.8  3.4  0.80  8.33  6.96 999 1018.2  19.9  20.3  12.8 99.0 99.00
2012 07 21 02 50 259  3.0  3.7  0.71  9.09  6.83 999 1018.0  19.9  20.2  13.6 99.0 99.00
2012 07 21 03 50 274  2.5  3.1  0.65  8.33  6.88 999 1017.9  19.9  20.3  13.5 99.0 99.00
2012 07 21 04 50 274  1.9  2.3  0.64  9.09  6.86 999 1017.8  19.9  20.6  14.0 99.0 99.00
2012 07 21 05 50 293  1.3  1.6  0.60  8.33  6.96 999 1017.8  19.8  20.5  14.3 99.0 99.00
2012 07 21 06 50 342  2.7  3.4  0.60  8.33  6.94 999 1017.8  19.8  20.4  15.1 99.0 99.00
2012 07 21 07 50 353  3.8  4.4  0.71  8.33  7.14 999 1017.7  19.4  20.0  16.2 99.0 99.00
2012 07 21 08 50 359  3.9  4.6  0.79  7.69  7.02 999 1018.2  19.2  20.1  17.2 99.0 99.00
2012 07 21 09 50 357  4.2  4.8  0.78  7.69  7.00 999 1018.5  19.6  19.9  15.1 99.0 99.00
2012 07 21 10 50   1  3.3  3.9  0.90  7.69  7.23 999 1018.5  19.8  19.9  15.0 99.0 99.00
2012 07 21 11 50  15  3.1  3.7  0.83  7.69  7.01 999 1018.7  20.1  19.9  14.7 99.0 99.00
2012 07 21 12 50  31  1.6  2.1  0.78  7.69  6.90 999 1019.0  20.3  20.0  14.8 99.0 99.00
2012 07 21 13 50  82  1.2  1.5  0.73  8.33  6.54 999 1018.7  20.5  20.6  14.7 99.0 99.00
2012 07 21 14 50 125  1.1  1.9  0.61  6.25  6.26 999 1018.8  20.4  21.2  14.5 99.0 99.00
2012 07 21 15 50 140  1.4  1.9  0.61  8.33  6.50 999 1019.0  20.6  22.1  14.4 99.0 99.00
2012 07 21 16 50 161  0.3  0.9  0.60  8.33  6.71 999 1018.8  21.3  23.1  13.5 99.0 99.00
2012 07 21 17 50 198  1.4  2.0  0.54  9.09  6.31 999 1018.9  21.6  24.3  12.0 99.0 99.00
2012 07 21 18 50 193  3.1  3.7  0.61  9.09  7.27 999 1018.6  21.1  21.7  14.0 99.0 99.00
2012 07 21 19 50 215  2.9  3.6  0.60  9.09  7.33 999 1018.8  21.2  21.5  14.7 99.0 99.00
2012 07 21 20 50 216  3.6  4.2  0.74  8.33  7.67 999 1018.6  21.3  21.5  14.8 99.0 99.00
2012 07 21 21 50 213  4.6  5.5  0.72  7.69  7.23 999 1018.6  21.1  20.8  14.8 99.0 99.00
2012 07 21 22 50 206  4.8  5.4  0.86  8.33  6.76 999 1018.3  21.0  20.9  14.4 99.0 99.00
2012 07 21 23 50 203  5.6  6.5  0.90  8.33  5.93 999 1018.5  20.8  21.1  15.0 99.0 99.00
2012 07 22 00 50 212  5.6  6.6  0.90  8.33  5.65 999 1018.7  20.7  21.0  15.7 99.0 99.00
2012 07 22 01 50 212  5.7  6.6  0.86  9.09  4.88 999 1018.7  20.7  20.9  15.7 99.0 99.00
2012 07 22 02 50 219  5.8  6.8  0.78  9.09  4.58 999 1018.8  20.6  20.5  15.8 99.0 99.00
2012 07 22 03 50 218  6.3  7.1  0.80  9.09  4.60 999 1019.1  20.7  20.5  15.2 99.0 99.00
2012 07 22 04 50 218  6.0  6.7  0.72  9.09  4.21 999 1019.0  20.7  20.5  15.6 99.0 99.00
2012 07 22 05 50 216  6.1  7.2  0.75  8.33  4.27 999 1018.9  20.7  20.4  15.5 99.0 99.00
2012 07 22 06 50 239  6.6  8.2  0.79  8.33  4.29 999 1018.8  20.8  20.8  16.3 99.0 99.00
2012 07 22 07 50 243  6.6  7.8  0.83  8.33  4.18 999 1019.1  20.7  20.8  16.1 99.0 99.00
2012 07 22 08 50 234  6.6  7.7  0.90  9.09  4.46 999 1019.4  20.6  20.8  16.8 99.0 99.00
2012 07 22 09 50 227  6.5  7.4  0.99  8.33  4.72 999 1019.5  20.5  20.9  17.7 99.0 99.00
2012 07 22 10 50 229  6.3  7.5  1.07  9.09  4.70 999 1019.7  20.6  21.0  18.2 99.0 99.00
2012 07 22 11 50 224  7.3  8.5  1.00  7.69  4.76 999 1019.6  20.6  21.1  17.6 99.0 99.00
2012 07 22 12 50 226  7.5  8.6  1.15  7.69  5.02 999 1019.7  20.7  21.1  17.5 99.0 99.00
2012 07 22 13 50 218  7.4  8.7  1.12  7.69  4.62 999 1019.6  20.7  21.2  17.6 99.0 99.00
2012 07 22 14 50 216  8.4 10.0  1.13  8.33  4.50 999 1019.7  20.7  21.2  17.2 99.0 99.00
2012 07 22 15 50 211  8.6 10.5  1.07  9.09  4.36 999 1019.5  20.8  21.3  17.3 99.0 99.00
2012 07 22 16 50 202  9.0 10.5  1.14  4.17  4.27 999 1019.3  21.0  21.3  17.3 99.0 99.00
2012 07 22 17 50 200 10.2 11.8  1.15  4.35  4.22 999 1019.0  21.0  21.3  18.1 99.0 99.00
2012 07 22 18 50 199 10.3 11.7  1.20  4.55  4.31 999 1018.7  21.2  21.3  17.0 99.0 99.00
2012 07 22 19 50 197 10.5 12.1  1.30  4.76  4.30 999 1018.7  21.0  21.5  16.8 99.0 99.00
2012 07 22 20 50 196 10.2 12.2  1.43  4.76  4.50 999 1018.6  21.0  21.5  17.6 99.0 99.00
2012 07 22 21 50 192 10.7 12.8  1.58  5.00  4.60 999 1018.1  21.1  21.4  17.0 99.0 99.00
2012 07 22 22 50 199 10.4 12.7  1.64  4.76  4.71 999 1018.2  21.1  21.4  16.9 99.0 99.00
2012 07 22 23 50 199 10.8 13.0  1.63  5.26  4.75 999 1018.1  21.0  21.3  17.1 99.0 99.00
2012 07 23 00 50 202 11.2 13.0  1.82  5.00  4.84 999 1018.2  20.9  21.1  17.3 99.0 99.00
2012 07 23 01 50 202 10.6 12.4  1.73  5.26  4.69 999 1018.4  20.9  21.1  18.0 99.0 99.00
2012 07 23 02 50 209 10.6 13.1  1.65  5.88  4.67 999 1018.3  21.1  21.1  17.4 99.0 99.00
2012 07 23 03 50 209 10.0 11.6  1.51  5.26  4.52 999 1018.3  20.9  21.2  18.1 99.0 99.00
2012 07 23 04 50 215  9.4 11.6  1.46  5.26  4.65 999 1018.2  20.8  21.1  18.4 99.0 99.00
2012 07 23 05 50 211  9.0 10.8  1.58  5.26  4.71 999 1017.9  20.7  21.0  19.0 99.0 99.00
2012 07 23 06 50 211  9.1 11.4  1.50  5.56  4.72 999 1017.5  20.7  21.0  18.7 99.0 99.00
2012 07 23 07 50 213  9.0 10.1  1.44  5.56  4.66 999 1017.3  20.8  21.0  18.8 99.0 99.00
2012 07 23 08 50 212  8.9 10.8  1.35  5.26  4.72 999 1017.3  20.8  21.1  18.9 99.0 99.00
2012 07 23 09 50 213  8.5 10.0  1.39  5.26  4.83 999 1017.6  20.7  21.0  19.1 99.0 99.00
2012 07 23 10 50 209  8.5  9.9  1.37  5.56  4.74 999 1017.8  20.7  20.8  19.1 99.0 99.00
2012 07 23 11 50 215  8.4 10.0  1.47  5.56  4.70 999 1017.7  20.8  20.8  19.3 99.0 99.00
2012 07 23 12 50 210  8.5  9.8  1.42  5.26  4.63 999 1017.2  20.8  20.8  19.5 99.0 99.00
2012 07 23 13 50 206  8.3  9.5  1.33  5.00  4.43 999 1016.4  20.7  20.8  19.8 99.0 99.00
2012 07 23 14 50 209  8.4 10.1  1.16  4.76  4.22 999 1016.0  20.8  21.0  19.8 99.0 99.00
2012 07 23 15 50 214  8.3 10.0  1.26  5.00  4.26 999 1015.8  20.9  21.2  20.2 99.0 99.00
2012 07 23 16 50 202  8.9 10.2  1.17  4.55  4.21 999 1015.1  20.8  21.2  20.7 99.0 99.00
2012 07 23 17 50 190  8.0  9.3  1.04  4.35  4.08 999 1014.4  20.9  21.2  20.9 99.0 99.00
2012 07 23 18 50 184  8.6 10.1  1.09  4.35  4.01 999 1013.5  20.7  21.2  20.7 99.0 99.00
2012 07 23 19 50 188  9.5 10.8  1.12  4.35  4.12 999 1012.6  20.7  21.2  20.7 99.0 99.00
2012 07 23 20 50 187  8.9 11.0  1.23  4.55  4.21 999 1012.3  20.8  21.3  20.8 99.0 99.00
2012 07 23 21 50 184  9.9 11.8  1.31  4.76  4.39 999 1011.2  20.9  21.3  20.9 99.0 99.00
2012 07 23 22 50 189  9.8 11.2  1.39  5.00  4.62 999 1011.1  21.0  21.3  21.0 99.0 99.00
2012 07 23 23 50 189  8.7 10.2  1.42  5.26  4.74 999 1010.7  21.1  21.2  21.1 99.0 99.00
2012 07 24 00 50 182  8.7 10.4  1.41  5.00  4.68 999 1009.9  21.2  21.2  21.2 99.0 99.00
2012 07 24 01 50 188  9.1 10.6  1.35  5.00  4.61 999 1009.9  21.3  21.1  21.3 99.0 99.00
2012 07 24 02 50 190 10.3 11.9  1.37  5.56  4.51 999 1008.7  21.2  21.1  21.2 99.0 99.00
2012 07 24 03 50 198 10.0 11.8  1.47  5.56  4.47 999 1007.8  21.2  21.1  21.2 99.0 99.00
2012 07 24 04 50 197 10.3 12.0  1.51  6.25  4.56 999 1006.4  21.3  21.1  21.3 99.0 99.00
2012 07 24 05 50 202 10.1 11.7  1.58  5.88  4.59 999 1006.1  21.3  21.1  21.3 99.0 99.00
2012 07 24 06 50 198 10.6 13.0  1.62  5.88  4.69 999 1004.7  21.2  21.1  21.2 99.0 99.00
2012 07 24 07 50 200 11.5 13.6  1.68  5.88  4.57 999 1003.8  21.0  21.1  21.0 99.0 99.00
2012 07 24 08 50 220  9.5 11.8  1.68  5.88  4.74 999 1003.6  21.1  21.0  21.1 99.0 99.00
2012 07 24 09 50 205  6.5  8.1  1.53  5.56  4.73 999 1002.9  21.3  20.9  21.3 99.0 99.00
2012 07 24 10 50 223  8.0  9.6  1.54  5.88  4.63 999 1002.5  21.3  20.9  21.3 99.0 99.00
2012 07 24 11 50 216  6.0  6.9  1.57  6.67  4.97 999 1002.5  21.1  20.9  21.1 99.0 99.00
2012 07 24 12 50 209  5.9  6.9  1.43  6.67  5.07 999 1001.3  21.3  20.8  21.3 99.0 99.00
2012 07 24 13 50 235  8.9 10.7  1.55  6.25  5.09 999 1000.8  21.4  20.7  21.4 99.0 99.00
2012 07 24 14 50 223  7.8  9.0  1.42  6.67  4.84 999 1000.8  21.6  20.7  21.6 99.0 99.00
2012 07 24 15 50 214  6.7  7.8  1.38  6.67  4.90 999 1000.6  21.5  20.7  21.5 99.0 99.00
2012 07 24 16 50 233  6.1  7.2  1.20  6.25  4.65 999  999.7  21.2  20.8  21.2 99.0 99.00
2012 07 24 17 50 244  5.6  6.5  1.28  6.25  4.81 999  999.0  21.5  20.9  21.5 99.0 99.00
2012 07 24 18 50 280  6.2  7.5  1.17  6.25  4.81 999  999.7  21.4  21.1  21.4 99.0 99.00
2012 07 24 19 50 326  8.6 10.6  1.03  6.25  4.70 999  999.2  20.4  21.1  20.4 99.0 99.00
2012 07 24 20 50 348  3.4  4.3  0.97  5.88  4.69 999  999.2  22.1  21.2  20.6 99.0 99.00
2012 07 24 21 50 315  3.6  4.6  0.94  6.25  4.81 999  999.0  21.7  21.2  20.9 99.0 99.00
2012 07 24 22 50 282  5.3  6.6  0.80  5.56  4.67 999  999.2  20.6  21.2  20.6 99.0 99.00
2012 07 24 23 50 299  7.6  9.4  0.83  5.88  4.65 999  999.3  20.2  21.2  20.2 99.0 99.00
2012 07 25 00 50 300  5.3  6.4  0.80 14.81  4.27 999 1000.3  20.7  21.2  20.7 99.0 99.00
2012 07 25 01 50 341  8.0 10.3  0.78  7.69  4.12 999 1000.9  21.0  21.2  19.5 99.0 99.00
2012 07 25 02 50 324  7.9  9.2  0.84  5.88  4.31 999 1001.9  20.8  21.2  19.9 99.0 99.00
2012 07 25 03 50 333  9.9 12.2  0.90  6.25  3.90 999 1002.1  20.8  21.2  17.7 99.0 99.00
2012 07 25 04 50 335 10.7 12.8  1.09  3.85  3.94 999 1002.0  20.2  21.1  16.4 99.0 99.00
2012 07 25 05 50 333 11.0 13.2  1.12  4.35  3.85 999 1002.0  19.9  21.0  15.7 99.0 99.00
2012 07 25 06 50 331 11.3 13.5  1.22  4.55  3.97 999 1002.0  19.5  20.9  15.8 99.0 99.00
2012 07 25 07 50 333 11.2 13.2  1.32  4.35  4.05 999 1002.6  19.2  20.9  15.6 99.0 99.00
2012 07 25 08 50 340 11.2 13.8  1.27  4.55  4.00 999 1003.5  19.0  20.9  15.5 99.0 99.00
2012 07 25 09 50 336 10.5 13.0  1.34  4.76  4.07 999 1004.4  18.9  20.8  15.5 99.0 99.00
2012 07 25 10 50 334  9.6 11.6  1.20  4.55  3.96 999 1005.2  18.8  20.7  15.0 99.0 99.00
2012 07 25 11 50 339  9.4 11.6  1.12  4.35  4.00 999 1005.7  18.6  20.7  14.8 99.0 99.00
2012 07 25 12 50 335  8.2 10.0  1.09  4.17  4.03 999 1006.0  18.2  20.8  14.7 99.0 99.00
2012 07 25 13 50 328  9.0 11.0  1.00  4.17  4.00 999 1006.2  18.3  20.8  15.0 99.0 99.00
2012 07 25 14 50 330  8.6 10.6  0.99  4.17  4.14 999 1006.3  18.5  20.8  15.0 99.0 99.00
2012 07 25 15 50 321  6.4  7.6  0.94  4.17  4.08 999 1006.7  19.0  20.7  15.1 99.0 99.00
2012 07 25 16 50 309  7.4  8.7  0.82  4.17  4.09 999 1007.2  19.5  20.6  15.2 99.0 99.00
2012 07 25 17 50 305  6.9  8.0  0.82  4.00  3.91 999 1007.1  20.0  20.6  14.6 99.0 99.00
2012 07 25 18 50 302  6.5  7.4  0.73 12.90  3.95 999 1006.7  20.2  20.6  15.3 99.0 99.00
2012 07 25 19 50 294  6.4  7.3  0.69 12.12  3.91 999 1006.9  20.6  20.8  15.9 99.0 99.00
2012 07 25 20 50 296  6.3  7.8  0.64 12.90  3.97 999 1006.6  21.3  20.8  15.8 99.0 99.00
2012 07 25 21 50 280  5.7  6.5  0.67 12.12  4.05 999 1006.9  21.5  20.9  15.5 99.0 99.00
2012 07 25 22 50 258  6.3  7.7  0.63 12.90  4.28 999 1007.2  21.2  20.9  16.3 99.0 99.00
2012 07 25 23 50 251  5.7  6.7  0.59 13.79  4.57 999 1007.2  20.6  20.8  18.8 99.0 99.00
2012 07 26 00 50 264  5.2  6.0  0.61 13.79  4.08 999 1007.2  21.2  20.8  17.7 99.0 99.00
2012 07 26 01 50 261  6.3  7.2  0.60 12.90  3.88 999 1007.6  20.7  20.8  18.9 99.0 99.00
2012 07 26 02 50 263  4.7  5.6  0.54 14.81  3.98 999 1008.0  20.7  20.9  18.9 99.0 99.00
2012 07 26 03 50 259  6.0  7.2  0.54 13.79  4.24 999 1007.9  20.4  20.8  20.2 99.0 99.00
2012 07 26 04 50 263  3.7  5.0  0.49 13.79  4.24 999 1007.8  20.6  20.8  19.3 99.0 99.00
2012 07 26 05 50 247  4.6  5.4  0.47 12.90  4.36 999 1007.1  20.5  20.8  20.1 99.0 99.00
2012 07 26 06 50 245  3.6  4.4  0.48 12.90  4.22 999 1006.7  20.7  20.8  19.2 99.0 99.00
2012 07 26 07 50 242  4.2  5.0  0.47 12.90  4.59 999 1006.8  20.4  20.7  20.4 99.0 99.00
2012 07 26 08 50 249  2.3  2.8  0.50 12.12  4.90 999 1006.6  20.4  20.7  20.0 99.0 99.00
2012 07 26 09 50 228  3.0  3.8  0.56 12.90  5.48 999 1006.4  20.3  20.6  20.3 99.0 99.00
2012 07 26 10 50 224  4.4  5.4  0.54 12.12  5.03 999 1006.4  20.4  20.6  20.0 99.0 99.00
2012 07 26 11 50 250  3.8  4.4  0.52 12.12  4.87 999 1006.5  20.4  20.6  19.9 99.0 99.00
2012 07 26 12 50 235  2.8  3.3  0.58 12.90  5.56 999 1006.6  20.5  20.7  19.7 99.0 99.00
2012 07 26 13 50 198  3.4  4.0  0.53 13.79  5.24 999 1005.8  20.5  20.8  20.5 99.0 99.00
2012 07 26 14 50 179  5.1  6.4  0.51 12.90  5.43 999 1005.3  20.7  20.8  20.7 99.0 99.00
2012 07 26 15 50 192  6.0  6.7  0.52 12.90  5.14 999 1005.4  20.5  20.8  20.5 99.0 99.00
2012 07 26 16 50 214  7.8  8.9  0.50  7.14  4.77 999 1005.2  20.8  20.9  20.8 99.0 99.00
2012 07 26 17 50 211  4.0  5.0  0.52 12.90  4.08 999 1004.8  20.8  20.9  20.8 99.0 99.00
2012 07 26 18 50 208  5.5  6.3  0.56 12.90  4.16 999 1004.3  21.2  20.9  21.2 99.0 99.00
2012 07 26 19 50 189  5.4  6.2  0.62 12.90  4.28 999 1003.9  21.1  20.9  21.1 99.0 99.00
2012 07 26 20 50 187  5.1  6.1  0.59 12.90  4.15 999 1003.5  21.0  20.9  21.0 99.0 99.00
2012 07 26 21 50 182  5.1  6.3  0.61 12.12  4.18 999 1003.1  20.8  20.9  20.8 99.0 99.00
2012 07 26 22 50 183  3.7  4.7  0.64 12.12  4.21 999 1003.0  20.5  20.9  20.5 99.0 99.00
2012 07 26 23 50 222  1.8  2.3  0.62 11.43  4.37 999 1003.1  20.6  20.9  20.6 99.0 99.00
2012 07 27 00 50 241  1.1  1.7  0.74 12.12  4.53 999 1003.3  20.6  20.8  20.6 99.0 99.00
2012 07 27 01 50 209  2.7  3.2  0.73 12.12  4.80 999 1003.4  20.6  20.8  20.6 99.0 99.00
2012 07 27 02 50 216  3.1  4.0  0.91  5.00  5.18 999 1003.4  20.6  20.8  20.6 99.0 99.00
2012 07 27 03 50 346  1.6  2.0  0.84  5.26  5.43 999 1002.9  20.8  20.7  20.8 99.0 99.00
2012 07 27 04 50  76  1.3  1.7  0.92  5.26  5.52 999 1002.7  20.8  20.7  20.8 99.0 99.00
2012 07 27 05 50  86  3.4  3.8  1.08  5.88  5.46 999 1002.4  20.6  20.8  20.6 99.0 99.00
2012 07 27 06 50 124  4.9  5.8  1.06  5.88  5.49 999 1001.9  20.5  20.8  20.5 99.0 99.00
2012 07 27 07 50  96  2.2  3.0  1.10  6.25  5.33 999 1002.1  20.5  20.9  20.5 99.0 99.00
2012 07 27 08 50  26  5.2  6.3  1.05  5.88  5.17 999 1002.1  20.2  20.9  20.2 99.0 99.00
2012 07 27 09 50   9  6.1  7.3  0.91  5.88  5.09 999 1003.0  19.8  20.8  19.8 99.0 99.00
2012 07 27 10 50   9  6.1  7.0  0.91  5.26  4.83 999 1004.3  19.3  20.8  19.3 99.0 99.00
2012 07 27 11 50   4  3.8  4.3  0.90 12.12  4.86 999 1005.6  19.1  20.8  19.1 99.0 99.00
2012 07 27 12 50 355  4.5  5.3  0.84  5.88  4.85 999 1006.3  19.2  20.8  19.2 99.0 99.00
2012 07 27 13 50   5  4.2  5.1  0.82  5.88  5.01 999 1006.7  18.9  20.8  18.9 99.0 99.00
2012 07 27 14 50  33  2.9  3.7  0.83  8.33  5.16 999 1007.2  18.8  20.7  18.8 99.0 99.00
2012 07 27 15 50  57  1.4  2.1  0.87  6.67  5.58 999 1007.5  18.9  20.8  18.9 99.0 99.00
2012 07 27 16 50  36  2.1  3.0  0.86  6.67  5.78 999 1007.4  19.0  20.8  19.0 99.0 99.00
2012 07 27 17 50  22  1.5  2.1  0.96  7.14  6.01 999 1007.8  19.2  20.9  19.2 99.0 99.00
2012 07 27 18 50 357  2.6  3.5  1.05  6.67  5.90 999 1008.3  19.2  20.9  19.2 99.0 99.00
2012 07 27 19 50 353  3.4  3.9  1.01  6.67  5.90 999 1008.8  19.4  21.0  19.4 99.0 99.00
2012 07 27 20 50  15  1.7  2.2  0.99  6.25  6.01 999 1009.1  19.5  21.0  19.5 99.0 99.00
2012 07 27 21 50   2  1.6  2.2  1.00  7.69  6.14 999 1009.4  19.6  21.0  19.6 99.0 99.00
2012 07 27 22 50  46  1.7  2.5  0.94  7.69  6.04 999 1009.7  19.8  21.0  19.8 99.0 99.00
2012 07 27 23 50 166  0.8  1.1  0.95  8.33  6.20 999 1010.4  19.8  21.0  19.8 99.0 99.00
2012 07 28 00 50 146  1.8  2.4  0.95  8.33  6.42 999 1010.8  19.7  21.0  19.7 99.0 99.00
2012 07 28 01 50 202  1.6  2.6  1.01  7.14  6.50 999 1011.7  19.7  20.9  19.7 99.0 99.00
2012 07 28 02 50 207  1.2  2.4  0.99  7.14  6.53 999 1012.3  19.8  20.9  19.8 99.0 99.00
2012 07 28 03 50 275  1.1  1.8  1.06  7.14  6.42 999 1012.8  19.6  20.9  19.6 99.0 99.00
2012 07 28 04 50 223  0.9  1.9  1.00  8.33  6.46 999 1012.7  19.6  20.9  19.6 99.0 99.00
2012 07 28 05 50 252  0.8  1.4  1.01  8.33  6.53 999 1012.9  19.4  20.9  19.4 99.0 99.00
2012 07 28 06 50 217  0.4  1.3  1.03  8.33  6.44 999 1012.8  19.2  20.9  19.2 99.0 99.00
2012 07 28 07 50 329  0.2  0.5  0.95  7.69  6.34 999 1013.2  19.2  20.9  19.2 99.0 99.00
2012 07 28 08 50 154  0.2  0.8  0.90  7.69  6.17 999 1013.6  19.3  20.9  19.3 99.0 99.00
2012 07 28 09 50  30  1.0  1.4  0.81  8.33  6.08 999 1014.1  19.4  20.8  19.4 99.0 99.00
2012 07 28 10 50  55  1.5  2.3  0.77  8.33  6.25 999 1014.4  19.4  20.8  19.4 99.0 99.00
2012 07 28 11 50  65  1.1  1.4  0.75  7.69  6.41 999 1014.7  20.1  20.9  20.1 99.0 99.00
2012 07 28 12 50  87  1.0  1.4  0.79  8.33  6.56 999 1015.3  20.4  21.3  20.4 99.0 99.00
2012 07 28 13 50  76  1.9  2.5  0.74 11.43  6.73 999 1015.6  20.2  21.4  20.2 99.0 99.00
2012 07 28 14 50 107  1.8  2.4  0.78  7.69  6.73 999 1015.9  20.1  21.6  20.1 99.0 99.00
2012 07 28 15 50 112  1.3  1.9  0.78  7.69  6.74 999 1015.8  19.8  21.8  19.8 99.0 99.00
2012 07 28 16 50  74  2.1  2.9  0.88  7.14  6.78 999 1015.6  20.1  22.5  20.1 99.0 99.00
2012 07 28 17 50  68  2.1  2.5  0.88  6.67  6.41 999 1015.2  20.3  22.6  20.3 99.0 99.00
2012 07 28 18 50  86  2.2  2.7  0.99  6.67  6.41 999 1014.9  20.5  22.6  20.5 99.0 99.00
2012 07 28 19 50 101  1.9  2.5  0.99  7.14  6.22 999 1015.2  20.6  22.5  20.6 99.0 99.00
2012 07 28 20 50 110  2.8  3.5  0.85  5.88  5.90 999 1015.1  20.6  22.6  20.6 99.0 99.00
2012 07 28 21 50  93  2.7  3.3  0.93  6.67  5.89 999 1014.7  20.6  22.4  20.6 99.0 99.00
2012 07 28 22 50  93  3.2  3.9  0.81  7.14  5.85 999 1014.5  20.5  22.3  20.5 99.0 99.00
2012 07 28 23 50  65  3.2  3.9  0.73 11.43  5.91 999 1014.7  20.2  22.1  20.2 99.0 99.00
2012 07 29 00 50  63  3.2  3.8  0.71  7.69  6.15 999 1014.9  20.1  22.0  20.1 99.0 99.00
2012 07 29 01 50  59  4.6  5.4  0.68  7.14  6.22 999 1014.9  19.7  21.9  19.7 99.0 99.00
2012 07 29 02 50  60  5.1  6.4  0.67 10.00  5.52 999 1014.8  19.3  21.7  19.3 99.0 99.00
2012 07 29 03 50  74  5.8  7.0  0.75  9.09  5.29 999 1014.8  18.7  21.5  18.7 99.0 99.00
2012 07 29 04 50  80  5.5  6.4  0.71 11.43  4.75 999 1014.7  19.0  21.4  19.0 99.0 99.00
2012 07 29 05 50  78  7.1  8.1  0.70  7.14  5.03 999 1013.6  19.0  21.3  19.0 99.0 99.00
2012 07 29 06 50  86  7.6  8.8  0.78  7.69  4.50 999 1013.0  18.9  21.3  18.9 99.0 99.00
2012 07 29 07 50  60  5.9  7.3  0.83  6.67  4.41 999 1012.9  19.0  21.1  19.0 99.0 99.00
2012 07 29 08 50  50  4.0  4.8  0.82  6.67  4.56 999 1013.6  18.7  21.2  18.7 99.0 99.00
2012 07 29 09 50  30  6.3  7.8  0.81  6.67  4.84 999 1013.7  18.5  21.1  18.5 99.0 99.00
2012 07 29 10 50  53  9.7 12.1  0.83  7.69  4.13 999 1013.5  18.9  21.0  18.9 99.0 99.00
2012 07 29 11 50  53  9.3 10.8  0.98  3.57  3.85 999 1013.9  18.8  20.9  18.8 99.0 99.00
2012 07 29 12 50  52  8.4  9.6  0.92  3.85  3.86 999 1014.4  19.0  20.8  19.0 99.0 99.00
2012 07 29 13 50  34  8.9 10.4  0.84  3.57  3.74 999 1014.7  17.8  20.8  17.8 99.0 99.00
2012 07 29 14 50  34  9.3 10.9  0.93  4.00  3.73 999 1015.0  17.9  20.8  17.9 99.0 99.00
2012 07 29 15 50  36  9.3 10.8  0.99  4.00  3.84 999 1014.8  18.0  20.8  18.0 99.0 99.00
2012 07 29 16 50  44  9.6 11.8  1.00  4.00  3.91 999 1014.7  18.0  20.8  18.0 99.0 99.00
2012 07 29 17 50  36  9.6 11.9  1.12  4.00  3.88 999 1014.9  17.9  20.8  17.9 99.0 99.00
